# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun May 31 13:20:01 2026
#
# User preference: *
#
# CONSTRAINT:  where (sy_pnum > 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_projobliq:   Projected Obliquity [deg]
# COLUMN pl_projobliqerr1: Projected Obliquity Upper Unc. [deg]
# COLUMN pl_projobliqerr2: Projected Obliquity Lower Unc. [deg]
# COLUMN pl_projobliqlim: Projected Obliquity Limit Flag
# COLUMN pl_trueobliq:   True Obliquity [deg]
# COLUMN pl_trueobliqerr1: True Obliquity Upper Unc. [deg]
# COLUMN pl_trueobliqerr2: True Obliquity Lower Unc. [deg]
# COLUMN pl_trueobliqlim: True Obliquity Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-390 b,Kepler-390,1,2,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,6.73808800000,0.00006700000,-0.00006700000,0,0.0650000000,,,0,0.82000000,0.07000000,-0.07000000,0,0.07300000,0.00600000,-0.00600000,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5166.00,100.00,-100.00,0,0.776000,0.053000,-0.053000,0,,,,,,,,,,4.569000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.27700000,3.72500000,-3.72500000,14.2310000,0.0920000,-0.0920000,12.0750000,0.0230000,-0.0230000,13.9222000,0.0002410,-0.0002410,2014-05-14,2014-03,2014-05-14
Kepler-390 b,Kepler-390,0,2,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,6.73808701000,0.00004473000,-0.00004473000,0,0.0647000000,,,0,0.73000000,0.04000000,-0.04000000,0,0.06512635,0.00356857,-0.00356857,0,,,,,,,,,,0.000000,,,0,90.1900,20.1500,-15.3500,0,786.00,,,0,0,,,,,,,,,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5168.00,102.00,-102.00,0,0.769000,0.049000,-0.040000,0,0.793000,0.045000,-0.045000,0,-0.1200,0.1500,-0.1500,0,[Fe/H],4.566000,0.036000,-0.048000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.27700000,3.72500000,-3.72500000,14.2310000,0.0920000,-0.0920000,12.0750000,0.0230000,-0.0230000,13.9222000,0.0002410,-0.0002410,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-390 b,Kepler-390,0,2,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,6.73805582590,0.00005177970,-0.00005177970,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5174.86,106.47,-106.47,0,0.829576,,,0,0.877000,,,0,-0.0443,0.0125,-0.0125,0,[M/H],4.543350,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.27700000,3.72500000,-3.72500000,14.2310000,0.0920000,-0.0920000,12.0750000,0.0230000,-0.0230000,13.9222000,0.0002410,-0.0002410,2019-04-16,2019-03,2019-04-18
Kepler-390 b,Kepler-390,0,2,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,6.73811219000,0.00004091000,-0.00004091000,0,0.0647000000,,,0,0.78000000,0.06000000,-0.04000000,0,0.06958706,0.00535285,-0.00356857,0,,,,,,,,,,0.000000,,,0,90.1900,23.1300,-14.3500,0,786.00,,,0,0,,,,,,,,,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,5168.00,105.00,,0,0.769000,0.059000,-0.036000,0,0.793000,0.048000,-0.045000,0,-0.1200,0.1800,-0.1400,0,[Fe/H],4.566000,0.029000,-0.054000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.27700000,3.72500000,-3.72500000,14.2310000,0.0920000,-0.0920000,12.0750000,0.0230000,-0.0230000,13.9222000,0.0002410,-0.0002410,2014-11-21,2014-12-18,2014-11-21
Kepler-390 b,Kepler-390,0,2,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6.73811219000,0.00004091000,-0.00004091000,0,,,,,0.79000000,0.05000000,-0.04000000,0,0.07047908,0.00446070,-0.00356856,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5270.00,74.21,-65.93,0,0.800000,0.025000,-0.027000,0,0.860000,0.033000,-0.038000,0,-0.0600,0.1040,-0.1130,0,[Fe/H],4.570000,0.018000,-0.024000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.27700000,3.72500000,-3.72500000,14.2310000,0.0920000,-0.0920000,12.0750000,0.0230000,-0.0230000,13.9222000,0.0002410,-0.0002410,2016-05-06,2016-05,2016-05-10
Kepler-390 b,Kepler-390,0,2,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,6.73811219000,0.00004091000,-0.00004091000,0,0.0647000000,,,0,0.78000000,0.06000000,-0.04000000,0,0.06958706,0.00535285,-0.00356857,0,,,,,,,,,,0.000000,,,0,90.1900,23.1300,-14.3500,0,786.00,,,0,0,,,,,,,,,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,5168.00,105.00,,0,0.769000,0.059000,-0.036000,0,0.793000,0.048000,-0.045000,0,-0.1200,0.1800,-0.1400,0,[Fe/H],4.566000,0.029000,-0.054000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.27700000,3.72500000,-3.72500000,14.2310000,0.0920000,-0.0920000,12.0750000,0.0230000,-0.0230000,13.9222000,0.0002410,-0.0002410,2015-08-25,2015-09-24,2015-08-25
Kepler-390 c,Kepler-390,0,2,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,13.06004220000,0.00011790000,-0.00011790000,0,,,,,0.87000000,0.04000000,-0.08000000,0,0.07761620,0.00356856,-0.00713712,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5270.00,74.21,-65.93,0,0.800000,0.025000,-0.027000,0,0.860000,0.033000,-0.038000,0,-0.0600,0.1040,-0.1130,0,[Fe/H],4.570000,0.018000,-0.024000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.27700000,3.72500000,-3.72500000,14.2310000,0.0920000,-0.0920000,12.0750000,0.0230000,-0.0230000,13.9222000,0.0002410,-0.0002410,2016-05-06,2016-05,2016-05-10
Kepler-390 c,Kepler-390,0,2,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,13.06003990000,0.00011190000,-0.00011190000,0,,,,0,,,,0,,,,,,,,,,,,,,,,,0,,,,0,,,,0,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5174.86,106.47,-106.47,0,0.829576,,,0,0.877000,,,0,-0.0443,0.0125,-0.0125,0,[M/H],4.543350,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.27700000,3.72500000,-3.72500000,14.2310000,0.0920000,-0.0920000,12.0750000,0.0230000,-0.0230000,13.9222000,0.0002410,-0.0002410,2018-09-25,2018-08-16,2018-09-25
Kepler-390 c,Kepler-390,0,2,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,,,,,0.85900000,0.04300000,-0.08300000,0,0.07663485,0.00383620,-0.00740476,0,,,,,,,,,,,,,,41.3510,1.1340,-1.1100,0,,,,,0,,,,,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,5128.00,103.00,-103.00,0,0.821000,0.035000,-0.034000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.27700000,3.72500000,-3.72500000,14.2310000,0.0920000,-0.0920000,12.0750000,0.0230000,-0.0230000,13.9222000,0.0002410,-0.0002410,2018-09-04,2018-10,2018-09-06
Kepler-390 c,Kepler-390,0,2,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,13.06004220000,0.00011790000,-0.00011790000,0,0.1006000000,,,0,0.81000000,0.06000000,-0.04000000,0,0.07226348,0.00535285,-0.00356857,0,,,,,,,,,,0.000000,,,0,37.3000,9.5700,-5.9300,0,630.00,,,0,0,,,,,,,,,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,5168.00,105.00,,0,0.769000,0.059000,-0.036000,0,0.793000,0.048000,-0.045000,0,-0.1200,0.1800,-0.1400,0,[Fe/H],4.566000,0.029000,-0.054000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.27700000,3.72500000,-3.72500000,14.2310000,0.0920000,-0.0920000,12.0750000,0.0230000,-0.0230000,13.9222000,0.0002410,-0.0002410,2014-11-18,2014-12-04,2014-11-18
Kepler-390 c,Kepler-390,0,2,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,13.06004220000,0.00011790000,-0.00011790000,0,0.1006000000,,,0,0.81000000,0.06000000,-0.04000000,0,0.07226348,0.00535285,-0.00356857,0,,,,,,,,,,0.000000,,,0,37.3000,9.5700,-5.9300,0,630.00,,,0,0,,,,,,,,,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,5168.00,105.00,,0,0.769000,0.059000,-0.036000,0,0.793000,0.048000,-0.045000,0,-0.1200,0.1800,-0.1400,0,[Fe/H],4.566000,0.029000,-0.054000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.27700000,3.72500000,-3.72500000,14.2310000,0.0920000,-0.0920000,12.0750000,0.0230000,-0.0230000,13.9222000,0.0002410,-0.0002410,2014-11-21,2014-12-18,2014-11-21
Kepler-390 c,Kepler-390,0,2,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,13.06015530010,0.00011792030,-0.00011792030,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5174.86,106.47,-106.47,0,0.829576,,,0,0.877000,,,0,-0.0443,0.0125,-0.0125,0,[M/H],4.543350,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.27700000,3.72500000,-3.72500000,14.2310000,0.0920000,-0.0920000,12.0750000,0.0230000,-0.0230000,13.9222000,0.0002410,-0.0002410,2019-04-16,2019-03,2019-04-18
Kepler-390 c,Kepler-390,0,2,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,13.06004220000,0.00011790000,-0.00011790000,0,0.1006000000,,,0,0.81000000,0.06000000,-0.04000000,0,0.07226348,0.00535285,-0.00356857,0,,,,,,,,,,0.000000,,,0,37.3000,9.5700,-5.9300,0,630.00,,,0,0,,,,,,,,,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,5168.00,105.00,,0,0.769000,0.059000,-0.036000,0,0.793000,0.048000,-0.045000,0,-0.1200,0.1800,-0.1400,0,[Fe/H],4.566000,0.029000,-0.054000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.27700000,3.72500000,-3.72500000,14.2310000,0.0920000,-0.0920000,12.0750000,0.0230000,-0.0230000,13.9222000,0.0002410,-0.0002410,2015-08-25,2015-09-24,2015-08-25
Kepler-390 c,Kepler-390,0,2,2,Transit,2014,Kepler,Published Candidate,0,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,13.06004220000,0.00011790000,-0.00011790000,0,0.1002600000,0.0008500000,-0.0008500000,0,0.85200000,0.05600000,-0.05600000,0,0.07601048,0.00499599,-0.00499599,0,,,,,,,,,,,,,,40.8000,2.9000,-2.9000,0,,,,,0,,,,,,,,,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,,5128.00,60.00,-60.00,0,0.813000,0.022000,-0.022000,0,0.787000,0.025000,-0.015000,0,-0.1100,0.0400,-0.0400,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.27700000,3.72500000,-3.72500000,14.2310000,0.0920000,-0.0920000,12.0750000,0.0230000,-0.0230000,13.9222000,0.0002410,-0.0002410,2024-12-05,2018-12,2024-12-05
Kepler-390 c,Kepler-390,0,2,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,13.06003990000,0.00011190000,-0.00011190000,0,0.1006000000,,,0,0.80000000,0.06000000,-0.04000000,0,0.07137134,0.00535285,-0.00356857,0,,,,,,,,,,0.000000,,,0,37.3000,8.3400,-6.3500,0,630.00,,,0,0,,,,,,,,,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5168.00,102.00,-102.00,0,0.769000,0.049000,-0.040000,0,0.793000,0.045000,-0.045000,0,-0.1200,0.1500,-0.1500,0,[Fe/H],4.566000,0.036000,-0.048000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.27700000,3.72500000,-3.72500000,14.2310000,0.0920000,-0.0920000,12.0750000,0.0230000,-0.0230000,13.9222000,0.0002410,-0.0002410,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-390 c,Kepler-390,1,2,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,13.06002200000,0.00025700000,-0.00025700000,0,0.1010000000,,,0,0.79000000,0.08000000,-0.08000000,0,0.07000000,0.00700000,-0.00700000,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5166.00,100.00,-100.00,0,0.776000,0.053000,-0.053000,0,,,,,,,,,,4.569000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.27700000,3.72500000,-3.72500000,14.2310000,0.0920000,-0.0920000,12.0750000,0.0230000,-0.0230000,13.9222000,0.0002410,-0.0002410,2014-05-14,2014-03,2014-05-14
